timestamp,protocol,experiment,attack_mode,rep,asr,duration,exit_code,NUM_NODES,ATTACKER_RATIO,SPECULATIVE_P_MAX,SLUGGISH_TIMEOUT_MULTIPLIER,SLUGGISH_MULTIPLIER,DAG_STATE_CACHED_ROUNDS,SYNC_TIMEOUT_MS,GC_DEPTH,LATENCY_JITTER,LATENCY_MS,JITTER_MS,HEADER_SIZE,MAX_HEADER_DELAY,BATCH_SIZE,MAX_BATCH_DELAY,NUM_WORKERS,WAVE_LENGTH,NUMBER_OF_LEADERS,SPECULATIVE_STRATEGY,EXCLUSION_PROBABILITY,HYBRID_EXCLUSION,SIMPLE_EXCLUSION_PROB,VICTIM_RATIO,ALEPH_ELECTION_LOOKAHEAD,ALEPH_COORD_REQUEST_DELAY_MS,ALEPH_HASH_SORT_SEED,AUTOBAHN_K,AUTOBAHN_FAST_PATH_TIMEOUT,AUTOBAHN_USE_FAST_PATH
2026-02-13T15:49:42.438725,autobahn,autobahn_k,sluggish,4,50.04,75.05747580528259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2026-02-13T15:51:12.151309,autobahn,autobahn_k,sluggish,5,50.03,84.67053532600403,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2026-02-13T15:52:32.218768,autobahn,autobahn_k,sluggish,1,49.91,75.02236890792847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T15:53:58.876716,autobahn,autobahn_k,sluggish,2,49.99,81.61375308036804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T15:55:15.816759,autobahn,autobahn_k,sluggish,3,49.99,71.88747119903564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T15:56:38.846088,autobahn,autobahn_k,sluggish,4,50.02,77.99147081375122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T15:57:58.510010,autobahn,autobahn_k,sluggish,5,50.00,74.60690975189209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T15:59:28.950333,autobahn,autobahn_k,sluggish,1,50.00,85.39339804649353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T16:00:54.797471,autobahn,autobahn_k,sluggish,2,49.70,80.80222249031067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T16:02:10.326018,autobahn,autobahn_k,sluggish,3,4.51,70.47547841072083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T16:03:26.258151,autobahn,autobahn_k,sluggish,4,49.84,70.88469886779785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T16:04:55.546735,autobahn,autobahn_k,sluggish,5,3.73,84.2400290966034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T16:06:15.322802,autobahn,autobahn_k,sluggish,1,49.74,74.72908139228821,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T16:07:48.504764,autobahn,autobahn_k,sluggish,2,50.01,88.13547658920288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T16:09:03.676482,autobahn,autobahn_k,sluggish,3,49.88,70.12012982368469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T16:10:27.582950,autobahn,autobahn_k,sluggish,4,50.01,78.85880875587463,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T16:11:54.205470,autobahn,autobahn_k,sluggish,5,49.98,81.58293890953064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T16:13:11.471590,autobahn,autobahn_k,sluggish,1,49.63,72.21653461456299,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T16:14:29.276476,autobahn,autobahn_k,sluggish,2,50.05,72.76469588279724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T16:15:51.338050,autobahn,autobahn_k,sluggish,3,49.94,77.01466751098633,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T16:17:08.856825,autobahn,autobahn_k,sluggish,4,50.03,72.46989583969116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T16:18:42.100750,autobahn,autobahn_k,sluggish,5,50.09,88.19523215293884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T16:20:03.792952,autobahn,autobahn_fast_path,sluggish,1,4.22,76.64814400672913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T16:21:18.813638,autobahn,autobahn_fast_path,sluggish,2,50.03,69.97011423110962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T16:22:35.339151,autobahn,autobahn_fast_path,sluggish,3,49.96,71.47820448875427,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T16:23:56.660693,autobahn,autobahn_fast_path,sluggish,4,4.15,76.27267456054688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T16:25:14.287917,autobahn,autobahn_fast_path,sluggish,5,49.76,72.57952117919922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T16:26:32.162050,autobahn,autobahn_fast_path,sluggish,1,49.64,72.8273811340332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T16:28:03.675974,autobahn,autobahn_fast_path,sluggish,2,50.05,86.47172498703003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T16:29:36.718401,autobahn,autobahn_fast_path,sluggish,3,49.85,87.99890947341919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T16:31:11.431325,autobahn,autobahn_fast_path,sluggish,4,3.58,89.66583466529846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T16:32:34.280511,autobahn,autobahn_fast_path,sluggish,5,50.08,77.80418229103088,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T16:34:08.868059,autobahn,autobahn_fast_path,sluggish,1,3.60,89.54467701911926,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T16:35:42.022781,autobahn,autobahn_fast_path,sluggish,2,50.00,88.10428833961487,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T16:36:58.742903,autobahn,autobahn_fast_path,sluggish,3,95.59,71.67321920394897,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T16:38:15.254875,autobahn,autobahn_fast_path,sluggish,4,50.00,71.46503829956055,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T16:39:39.982479,autobahn,autobahn_fast_path,sluggish,5,49.76,79.67793083190918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T16:41:00.220594,autobahn,autobahn_fast_path,sluggish,1,49.84,75.18713474273682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T16:42:17.107813,autobahn,autobahn_fast_path,sluggish,2,4.42,71.84393572807312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T16:43:36.757365,autobahn,autobahn_fast_path,sluggish,3,50.05,74.60561537742615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T16:44:51.798989,autobahn,autobahn_fast_path,sluggish,4,49.89,69.98729801177979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T16:46:15.371834,autobahn,autobahn_fast_path,sluggish,5,4.09,78.52650094032288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T16:47:47.784833,autobahn,offense_sluggish,sluggish,1,50.01,87.36336326599121,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:49:22.043000,autobahn,offense_sluggish,sluggish,2,50.09,89.20739412307739,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:50:47.928827,autobahn,offense_sluggish,sluggish,3,49.97,80.84110927581787,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:52:10.475289,autobahn,offense_sluggish,sluggish,4,50.24,77.489333152771,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:53:29.020800,autobahn,offense_sluggish,sluggish,5,49.96,73.50117325782776,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:55:01.525111,autobahn,offense_sluggish,sluggish,1,50.01,87.45942044258118,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:56:16.415785,autobahn,offense_sluggish,sluggish,2,50.05,69.84620141983032,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:57:34.076670,autobahn,offense_sluggish,sluggish,3,50.01,72.6094560623169,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:58:59.934731,autobahn,offense_sluggish,sluggish,4,95.46,80.81071186065674,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:00:29.629731,autobahn,offense_sluggish,sluggish,5,49.79,84.65361547470093,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:01:53.163939,autobahn,offense_sluggish,sluggish,1,49.85,78.48860239982605,0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:03:25.209605,autobahn,offense_sluggish,sluggish,2,49.93,86.9967610836029,0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:04:46.167313,autobahn,offense_sluggish,sluggish,3,4.11,75.91543436050415,0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:06:01.874534,autobahn,offense_sluggish,sluggish,4,50.16,70.64736938476562,0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:07:25.856363,autobahn,offense_sluggish,sluggish,5,96.03,78.93502759933472,0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T13:00:56.112033,autobahn,env_latency,fissure,1,49.98,68.22345852851868,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T13:02:15.455911,autobahn,env_latency,fissure,2,50.10,74.3190689086914,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T13:03:32.703495,autobahn,env_latency,fissure,3,49.86,72.23077607154846,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T13:04:52.046212,autobahn,env_latency,fissure,4,49.97,74.32621908187866,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T13:06:07.077662,autobahn,env_latency,fissure,5,49.86,70.01561379432678,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:00:45.037034,autobahn,env_latency,speculative,1,49.95,72.5110878944397,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:02:06.140843,autobahn,env_latency,speculative,2,50.06,76.05477476119995,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:03:33.881102,autobahn,env_latency,speculative,3,50.03,82.69277167320251,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:04:56.593390,autobahn,env_latency,speculative,4,50.01,77.66227102279663,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:06:16.980707,autobahn,env_latency,speculative,5,49.87,75.33747100830078,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:01:29.434824,autobahn,env_latency,sluggish,1,52.18,88.37242603302002,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:03:04.965669,autobahn,env_latency,sluggish,2,49.92,90.46387648582458,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:04:41.735156,autobahn,env_latency,sluggish,3,10.47,91.6948790550232,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:06:05.938913,autobahn,env_latency,sluggish,4,51.15,79.13357210159302,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:07:38.845008,autobahn,env_latency,sluggish,5,49.30,87.83921647071838,0,13,,,,,,,,0ms 0ms,,,,,,,,,,,,,,,,,,,,
